"annee","departement","profession_sante","effectif","densite","nb_total","nb_hop","nb_prives","nb_ambu","nb_had","nb_msp"
2018,"74","autres medecins",8,0.5,1098,41,13,51,1,29
2018,"74","cardiologues",104,6.3,1098,41,13,51,1,29
2018,"74","chirurgiens",174,10.5,1098,41,13,51,1,29
2018,"74","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",998,61,1098,41,13,51,1,29
2018,"74","chirurgiens dentistes specialistes d orthopedie dento faciale odf",70,4.2,1098,41,13,51,1,29
2018,"74","dermatologues",64,3.9,1098,41,13,51,1,29
2018,"74","endocrinologues",12,0.73,1098,41,13,51,1,29
2018,"74","ensemble des auxiliaires medicaux",4245,258,1098,41,13,51,1,29
2018,"74","ensemble des chirurgiens dentistes",1068,65,1098,41,13,51,1,29
2018,"74","ensemble des medecins",2678,162,1098,41,13,51,1,29
2018,"74","ensemble des medecins generalistes",1438,87,1098,41,13,51,1,29
2018,"74","ensemble des medecins specialistes hors generalistes",1240,75,1098,41,13,51,1,29
2018,"74","gynecologues medicaux et obstetriciens",114,16.6,1098,41,13,51,1,29
2018,"74","hepato gastro enterologues",44,2.7,1098,41,13,51,1,29
2018,"74","infirmiers",1271,77,1098,41,13,51,1,29
2018,"74","masseurs kinesitherapeutes",2116,129,1098,41,13,51,1,29
2018,"74","medecins generalistes a expertise particuliere mep",84,5.1,1098,41,13,51,1,29
2018,"74","medecins generalistes hors medecins a expertise particuliere mep",1354,82,1098,41,13,51,1,29
2018,"74","medecins nucleaires",14,0.85,1098,41,13,51,1,29
2018,"74","medecins pathologistes",20,1.21,1098,41,13,51,1,29
2018,"74","nephrologues",12,0.73,1098,41,13,51,1,29
2018,"74","neurologues",22,1.33,1098,41,13,51,1,29
2018,"74","ophtalmologues",96,5.8,1098,41,13,51,1,29
2018,"74","orthophonistes",512,31,1098,41,13,51,1,29
2018,"74","orthoptistes",54,3.3,1098,41,13,51,1,29
2018,"74","oto rhino laryngologistes",46,2.8,1098,41,13,51,1,29
2018,"74","pediatres",48,15.3,1098,41,13,51,1,29
2018,"74","pedicures podologues",292,18,1098,41,13,51,1,29
2018,"74","pneumologues",28,1.7,1098,41,13,51,1,29
2018,"74","psychiatres",146,8.8,1098,41,13,51,1,29
2018,"74","radiologues",144,8.7,1098,41,13,51,1,29
2018,"74","radiotherapeutes",12,0.73,1098,41,13,51,1,29
2018,"74","rhumatologues",30,1.8,1098,41,13,51,1,29
2018,"74","sages femmes",188,51.5,1098,41,13,51,1,29
2018,"74","stomatologues",18,1.09,1098,41,13,51,1,29
2018,"75","allergologues",14,0.32,3526,114,47,320,1,43
2018,"75","anesthesistes reanimateurs",412,9.5,3526,114,47,320,1,43
2018,"75","autres medecins",230,5.3,3526,114,47,320,1,43
2018,"75","cardiologues",600,13.9,3526,114,47,320,1,43
2018,"75","chirurgiens",1454,33.6,3526,114,47,320,1,43
2018,"75","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",4223,98,3526,114,47,320,1,43
2018,"75","chirurgiens dentistes specialistes d orthopedie dento faciale odf",220,5.1,3526,114,47,320,1,43
2018,"75","dermatologues",632,14.6,3526,114,47,320,1,43
2018,"75","endocrinologues",174,4.02,3526,114,47,320,1,43
2018,"75","ensemble des auxiliaires medicaux",11840,276,3526,114,47,320,1,43
2018,"75","ensemble des chirurgiens dentistes",4443,103,3526,114,47,320,1,43
2018,"75","ensemble des medecins",15230,352,3526,114,47,320,1,43
2018,"75","ensemble des medecins generalistes",4684,108,3526,114,47,320,1,43
2018,"75","ensemble des medecins specialistes hors generalistes",10546,244,3526,114,47,320,1,43
2018,"75","gynecologues medicaux et obstetriciens",1014,50.9,3526,114,47,320,1,43
2018,"75","hepato gastro enterologues",304,7,3526,114,47,320,1,43
2018,"75","infirmiers",3058,71,3526,114,47,320,1,43
2018,"75","masseurs kinesitherapeutes",5932,139,3526,114,47,320,1,43
2018,"75","medecins generalistes a expertise particuliere mep",1110,25.6,3526,114,47,320,1,43
2018,"75","medecins generalistes hors medecins a expertise particuliere mep",3574,83,3526,114,47,320,1,43
2018,"75","medecins nucleaires",8,0.18,3526,114,47,320,1,43
2018,"75","medecins pathologistes",102,2.36,3526,114,47,320,1,43
2018,"75","nephrologues",44,1.02,3526,114,47,320,1,43
2018,"75","neurologues",124,2.86,3526,114,47,320,1,43
2018,"75","ophtalmologues",796,18.4,3526,114,47,320,1,43
2018,"75","orthophonistes",1514,35,3526,114,47,320,1,43
2018,"75","orthoptistes",214,5,3526,114,47,320,1,43
2018,"75","oto rhino laryngologistes",344,7.9,3526,114,47,320,1,43
2018,"75","pediatres",414,68.3,3526,114,47,320,1,43
2018,"75","pedicures podologues",1122,26,3526,114,47,320,1,43
2018,"75","pneumologues",84,1.9,3526,114,47,320,1,43
2018,"75","psychiatres",2600,60,3526,114,47,320,1,43
2018,"75","radiologues",680,15.7,3526,114,47,320,1,43
2018,"75","radiotherapeutes",32,0.74,3526,114,47,320,1,43
2018,"75","rhumatologues",276,6.4,3526,114,47,320,1,43
2018,"75","sages femmes",461,39.9,3526,114,47,320,1,43
2018,"75","stomatologues",208,4.8,3526,114,47,320,1,43
2018,"76","anesthesistes reanimateurs",136,5.4,1983,118,20,112,3,55
2018,"76","autres medecins",26,1,1983,118,20,112,3,55
2018,"76","cardiologues",154,6.1,1983,118,20,112,3,55
2018,"76","chirurgiens",296,11.8,1983,118,20,112,3,55
2018,"76","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",912,36,1983,118,20,112,3,55
2018,"76","chirurgiens dentistes specialistes d orthopedie dento faciale odf",58,2.3,1983,118,20,112,3,55
2018,"76","dermatologues",104,4.1,1983,118,20,112,3,55
2018,"76","endocrinologues",28,1.11,1983,118,20,112,3,55
2018,"76","ensemble des auxiliaires medicaux",5242,211,1983,118,20,112,3,55
2018,"76","ensemble des chirurgiens dentistes",970,39,1983,118,20,112,3,55
2018,"76","ensemble des medecins",4092,163,1983,118,20,112,3,55
2018,"76","ensemble des medecins generalistes",2202,88,1983,118,20,112,3,55
2018,"76","ensemble des medecins specialistes hors generalistes",1890,75,1983,118,20,112,3,55
2018,"76","gynecologues medicaux et obstetriciens",146,13.5,1983,118,20,112,3,55
2018,"76","hepato gastro enterologues",68,2.7,1983,118,20,112,3,55
2018,"76","infirmiers",2603,104,1983,118,20,112,3,55
2018,"76","masseurs kinesitherapeutes",1623,65,1983,118,20,112,3,55
2018,"76","medecins generalistes a expertise particuliere mep",270,10.8,1983,118,20,112,3,55
2018,"76","medecins generalistes hors medecins a expertise particuliere mep",1932,77,1983,118,20,112,3,55
2018,"76","medecins nucleaires",8,0.32,1983,118,20,112,3,55
2018,"76","medecins pathologistes",24,0.96,1983,118,20,112,3,55
2018,"76","medecins vasculaires",4,0.16,1983,118,20,112,3,55
2018,"76","nephrologues",16,0.64,1983,118,20,112,3,55
2018,"76","neurologues",44,1.75,1983,118,20,112,3,55
2018,"76","ophtalmologues",138,5.5,1983,118,20,112,3,55
2018,"76","orthophonistes",551,23,1983,118,20,112,3,55
2018,"76","orthoptistes",80,3.3,1983,118,20,112,3,55
2018,"76","oto rhino laryngologistes",88,3.5,1983,118,20,112,3,55
2018,"76","pediatres",94,20.7,1983,118,20,112,3,55
2018,"76","pedicures podologues",385,16,1983,118,20,112,3,55
2018,"76","pneumologues",48,1.9,1983,118,20,112,3,55
2018,"76","psychiatres",140,5.6,1983,118,20,112,3,55
2018,"76","radiologues",202,8,1983,118,20,112,3,55
2018,"76","radiotherapeutes",18,0.72,1983,118,20,112,3,55
2018,"76","rhumatologues",62,2.5,1983,118,20,112,3,55
2018,"76","sages femmes",176,32.6,1983,118,20,112,3,55
2018,"76","stomatologues",46,1.83,1983,118,20,112,3,55
2018,"77","allergologues",2,0.07,1668,59,13,97,2,23
2018,"77","anesthesistes reanimateurs",72,2.5,1668,59,13,97,2,23
2018,"77","autres medecins",20,0.7,1668,59,13,97,2,23
2018,"77","cardiologues",154,5.4,1668,59,13,97,2,23
2018,"77","chirurgiens",180,6.3,1668,59,13,97,2,23
2018,"77","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",1120,39,1668,59,13,97,2,23
2018,"77","chirurgiens dentistes specialistes d orthopedie dento faciale odf",78,2.7,1668,59,13,97,2,23
2018,"77","dermatologues",64,2.3,1668,59,13,97,2,23
2018,"77","endocrinologues",14,0.49,1668,59,13,97,2,23
2018,"77","ensemble des auxiliaires medicaux",4960,176,1668,59,13,97,2,23
2018,"77","ensemble des chirurgiens dentistes",1198,42,1668,59,13,97,2,23
2018,"77","ensemble des medecins",3316,117,1668,59,13,97,2,23
2018,"77","ensemble des medecins generalistes",1774,62,1668,59,13,97,2,23
2018,"77","ensemble des medecins specialistes hors generalistes",1542,54,1668,59,13,97,2,23
2018,"77","gynecologues medicaux et obstetriciens",142,12.1,1668,59,13,97,2,23
2018,"77","hepato gastro enterologues",46,1.6,1668,59,13,97,2,23
2018,"77","infirmiers",2162,76,1668,59,13,97,2,23
2018,"77","masseurs kinesitherapeutes",1656,59,1668,59,13,97,2,23
2018,"77","medecins generalistes a expertise particuliere mep",254,8.9,1668,59,13,97,2,23
2018,"77","medecins generalistes hors medecins a expertise particuliere mep",1520,53,1668,59,13,97,2,23
2018,"77","medecins nucleaires",14,0.49,1668,59,13,97,2,23
2018,"77","medecins pathologistes",12,0.42,1668,59,13,97,2,23
2018,"77","nephrologues",22,0.77,1668,59,13,97,2,23
2018,"77","neurologues",16,0.56,1668,59,13,97,2,23
2018,"77","ophtalmologues",146,5.1,1668,59,13,97,2,23
2018,"77","orthophonistes",518,18,1668,59,13,97,2,23
2018,"77","orthoptistes",94,3.4,1668,59,13,97,2,23
2018,"77","oto rhino laryngologistes",68,2.4,1668,59,13,97,2,23
2018,"77","pediatres",114,19.2,1668,59,13,97,2,23
2018,"77","pedicures podologues",530,19,1668,59,13,97,2,23
2018,"77","pneumologues",34,1.2,1668,59,13,97,2,23
2018,"77","psychiatres",136,4.8,1668,59,13,97,2,23
2018,"77","radiologues",190,6.7,1668,59,13,97,2,23
2018,"77","radiotherapeutes",18,0.63,1668,59,13,97,2,23
2018,"77","rhumatologues",46,1.6,1668,59,13,97,2,23
2018,"77","sages femmes",184,27.7,1668,59,13,97,2,23
2018,"77","stomatologues",32,1.13,1668,59,13,97,2,23
2018,"78","allergologues",8,0.28,1691,61,19,82,2,21
2018,"78","anesthesistes reanimateurs",138,4.8,1691,61,19,82,2,21
2018,"78","autres medecins",28,1,1691,61,19,82,2,21
2018,"78","cardiologues",238,8.2,1691,61,19,82,2,21
2018,"78","chirurgiens",246,8.5,1691,61,19,82,2,21
2018,"78","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",1434,50,1691,61,19,82,2,21
2018,"78","chirurgiens dentistes specialistes d orthopedie dento faciale odf",130,4.5,1691,61,19,82,2,21
2018,"78","dermatologues",136,4.7,1691,61,19,82,2,21
2018,"78","endocrinologues",50,1.73,1691,61,19,82,2,21
2018,"78","ensemble des auxiliaires medicaux",5077,177,1691,61,19,82,2,21
2018,"78","ensemble des chirurgiens dentistes",1564,54,1691,61,19,82,2,21
2018,"78","ensemble des medecins",4424,153,1691,61,19,82,2,21
2018,"78","ensemble des medecins generalistes",2042,71,1691,61,19,82,2,21
2018,"78","ensemble des medecins specialistes hors generalistes",2382,82,1691,61,19,82,2,21
2018,"78","gynecologues medicaux et obstetriciens",250,20.8,1691,61,19,82,2,21
2018,"78","hepato gastro enterologues",96,3.3,1691,61,19,82,2,21
2018,"78","infirmiers",1445,50,1691,61,19,82,2,21
2018,"78","masseurs kinesitherapeutes",2067,72,1691,61,19,82,2,21
2018,"78","medecins generalistes a expertise particuliere mep",240,8.3,1691,61,19,82,2,21
2018,"78","medecins generalistes hors medecins a expertise particuliere mep",1802,62,1691,61,19,82,2,21
2018,"78","medecins nucleaires",6,0.21,1691,61,19,82,2,21
2018,"78","medecins pathologistes",12,0.41,1691,61,19,82,2,21
2018,"78","medecins vasculaires",6,0.21,1691,61,19,82,2,21
2018,"78","nephrologues",16,0.55,1691,61,19,82,2,21
2018,"78","neurologues",44,1.52,1691,61,19,82,2,21
2018,"78","ophtalmologues",234,8.1,1691,61,19,82,2,21
2018,"78","orthophonistes",847,29,1691,61,19,82,2,21
2018,"78","orthoptistes",124,4.3,1691,61,19,82,2,21
2018,"78","oto rhino laryngologistes",104,3.6,1691,61,19,82,2,21
2018,"78","pediatres",166,28.3,1691,61,19,82,2,21
2018,"78","pedicures podologues",594,21,1691,61,19,82,2,21
2018,"78","pneumologues",34,1.2,1691,61,19,82,2,21
2018,"78","psychiatres",220,7.6,1691,61,19,82,2,21
2018,"78","radiologues",210,7.3,1691,61,19,82,2,21
2018,"78","radiotherapeutes",10,0.35,1691,61,19,82,2,21
2018,"78","rhumatologues",76,2.6,1691,61,19,82,2,21
2018,"78","sages femmes",274,42.2,1691,61,19,82,2,21
2018,"78","stomatologues",54,1.86,1691,61,19,82,2,21
2018,"79","anesthesistes reanimateurs",14,1.9,652,25,5,38,0,31
2018,"79","cardiologues",34,4.5,652,25,5,38,0,31
2018,"79","chirurgiens",60,8,652,25,5,38,0,31
2018,"79","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",244,33,652,25,5,38,0,31
2018,"79","chirurgiens dentistes specialistes d orthopedie dento faciale odf",10,1.3,652,25,5,38,0,31
2018,"79","dermatologues",12,1.6,652,25,5,38,0,31
2018,"79","ensemble des auxiliaires medicaux",1391,186,652,25,5,38,0,31
2018,"79","ensemble des chirurgiens dentistes",254,34,652,25,5,38,0,31
2018,"79","ensemble des medecins",902,120,652,25,5,38,0,31
2018,"79","ensemble des medecins generalistes",588,78,652,25,5,38,0,31
2018,"79","ensemble des medecins specialistes hors generalistes",314,42,652,25,5,38,0,31
2018,"79","gynecologues medicaux et obstetriciens",30,9.4,652,25,5,38,0,31
2018,"79","hepato gastro enterologues",14,1.9,652,25,5,38,0,31
2018,"79","infirmiers",778,104,652,25,5,38,0,31
2018,"79","masseurs kinesitherapeutes",403,54,652,25,5,38,0,31
2018,"79","medecins generalistes a expertise particuliere mep",76,10.1,652,25,5,38,0,31
2018,"79","medecins generalistes hors medecins a expertise particuliere mep",512,68,652,25,5,38,0,31
2018,"79","medecins nucleaires",4,0.53,652,25,5,38,0,31
2018,"79","medecins pathologistes",2,0.27,652,25,5,38,0,31
2018,"79","neurologues",4,0.53,652,25,5,38,0,31
2018,"79","ophtalmologues",28,3.7,652,25,5,38,0,31
2018,"79","orthophonistes",76,10,652,25,5,38,0,31
2018,"79","orthoptistes",14,1.9,652,25,5,38,0,31
2018,"79","oto rhino laryngologistes",14,1.9,652,25,5,38,0,31
2018,"79","pediatres",4,3.1,652,25,5,38,0,31
2018,"79","pedicures podologues",120,16,652,25,5,38,0,31
2018,"79","pneumologues",6,0.8,652,25,5,38,0,31
2018,"79","psychiatres",18,2.4,652,25,5,38,0,31
2018,"79","radiologues",50,6.7,652,25,5,38,0,31
2018,"79","radiotherapeutes",4,0.53,652,25,5,38,0,31
2018,"79","rhumatologues",8,1.1,652,25,5,38,0,31
2018,"79","sages femmes",69,48.8,652,25,5,38,0,31
2018,"79","stomatologues",8,1.07,652,25,5,38,0,31
2018,"80","anesthesistes reanimateurs",76,6.7,962,55,12,58,2,42
2018,"80","autres medecins",4,0.4,962,55,12,58,2,42
2018,"80","cardiologues",72,6.3,962,55,12,58,2,42
2018,"80","chirurgiens",140,12.3,962,55,12,58,2,42
2018,"80","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",332,29,962,55,12,58,2,42
2018,"80","chirurgiens dentistes specialistes d orthopedie dento faciale odf",18,1.6,962,55,12,58,2,42
2018,"80","dermatologues",36,3.2,962,55,12,58,2,42
2018,"80","endocrinologues",8,0.7,962,55,12,58,2,42
2018,"80","ensemble des auxiliaires medicaux",2665,236,962,55,12,58,2,42
2018,"80","ensemble des chirurgiens dentistes",350,31,962,55,12,58,2,42
2018,"80","ensemble des medecins",1926,169,962,55,12,58,2,42
2018,"80","ensemble des medecins generalistes",1126,99,962,55,12,58,2,42
2018,"80","ensemble des medecins specialistes hors generalistes",800,70,962,55,12,58,2,42
2018,"80","gynecologues medicaux et obstetriciens",62,12.6,962,55,12,58,2,42
2018,"80","hepato gastro enterologues",44,3.9,962,55,12,58,2,42
2018,"80","infirmiers",1328,116,962,55,12,58,2,42
2018,"80","masseurs kinesitherapeutes",813,72,962,55,12,58,2,42
2018,"80","medecins generalistes a expertise particuliere mep",150,13.1,962,55,12,58,2,42
2018,"80","medecins generalistes hors medecins a expertise particuliere mep",976,86,962,55,12,58,2,42
2018,"80","medecins nucleaires",6,0.53,962,55,12,58,2,42
2018,"80","medecins pathologistes",8,0.7,962,55,12,58,2,42
2018,"80","nephrologues",10,0.88,962,55,12,58,2,42
2018,"80","neurologues",20,1.75,962,55,12,58,2,42
2018,"80","ophtalmologues",70,6.1,962,55,12,58,2,42
2018,"80","orthophonistes",287,26,962,55,12,58,2,42
2018,"80","orthoptistes",47,4.2,962,55,12,58,2,42
2018,"80","oto rhino laryngologistes",26,2.3,962,55,12,58,2,42
2018,"80","pediatres",32,16.1,962,55,12,58,2,42
2018,"80","pedicures podologues",190,18,962,55,12,58,2,42
2018,"80","pneumologues",24,2.1,962,55,12,58,2,42
2018,"80","psychiatres",58,5.1,962,55,12,58,2,42
2018,"80","radiologues",68,6,962,55,12,58,2,42
2018,"80","radiotherapeutes",8,0.7,962,55,12,58,2,42
2018,"80","rhumatologues",18,1.6,962,55,12,58,2,42
2018,"80","sages femmes",83,33.9,962,55,12,58,2,42
2018,"80","stomatologues",10,0.88,962,55,12,58,2,42
2018,"81","anesthesistes reanimateurs",36,4.6,751,42,10,46,1,25
2018,"81","autres medecins",18,2.3,751,42,10,46,1,25
2018,"81","cardiologues",46,5.9,751,42,10,46,1,25
2018,"81","chirurgiens",84,10.8,751,42,10,46,1,25
2018,"81","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",380,49,751,42,10,46,1,25
2018,"81","chirurgiens dentistes specialistes d orthopedie dento faciale odf",20,2.6,751,42,10,46,1,25
2018,"81","dermatologues",26,3.3,751,42,10,46,1,25
2018,"81","endocrinologues",14,1.8,751,42,10,46,1,25
2018,"81","ensemble des auxiliaires medicaux",3085,397,751,42,10,46,1,25
2018,"81","ensemble des chirurgiens dentistes",400,52,751,42,10,46,1,25
2018,"81","ensemble des medecins",1250,160,751,42,10,46,1,25
2018,"81","ensemble des medecins generalistes",698,90,751,42,10,46,1,25
2018,"81","ensemble des medecins specialistes hors generalistes",552,71,751,42,10,46,1,25
2018,"81","gynecologues medicaux et obstetriciens",46,13.5,751,42,10,46,1,25
2018,"81","hepato gastro enterologues",26,3.3,751,42,10,46,1,25
2018,"81","infirmiers",1895,243,751,42,10,46,1,25
2018,"81","masseurs kinesitherapeutes",786,102,751,42,10,46,1,25
2018,"81","medecins generalistes a expertise particuliere mep",56,7.2,751,42,10,46,1,25
2018,"81","medecins generalistes hors medecins a expertise particuliere mep",642,82,751,42,10,46,1,25
2018,"81","medecins nucleaires",2,0.26,751,42,10,46,1,25
2018,"81","medecins pathologistes",4,0.51,751,42,10,46,1,25
2018,"81","medecins vasculaires",4,0.51,751,42,10,46,1,25
2018,"81","nephrologues",10,1.28,751,42,10,46,1,25
2018,"81","neurologues",14,1.8,751,42,10,46,1,25
2018,"81","ophtalmologues",36,4.6,751,42,10,46,1,25
2018,"81","orthophonistes",212,27,751,42,10,46,1,25
2018,"81","orthoptistes",35,4.6,751,42,10,46,1,25
2018,"81","oto rhino laryngologistes",16,2.1,751,42,10,46,1,25
2018,"81","pediatres",20,15.8,751,42,10,46,1,25
2018,"81","pedicures podologues",157,20,751,42,10,46,1,25
2018,"81","pneumologues",16,2.1,751,42,10,46,1,25
2018,"81","psychiatres",32,4.1,751,42,10,46,1,25
2018,"81","radiologues",62,8,751,42,10,46,1,25
2018,"81","radiotherapeutes",10,1.28,751,42,10,46,1,25
2018,"81","rhumatologues",20,2.6,751,42,10,46,1,25
2018,"81","sages femmes",83,56.7,751,42,10,46,1,25
2018,"81","stomatologues",10,1.28,751,42,10,46,1,25
2018,"82","anesthesistes reanimateurs",38,7.3,405,24,7,27,0,17
2018,"82","autres medecins",6,1.2,405,24,7,27,0,17
2018,"82","cardiologues",46,8.8,405,24,7,27,0,17
2018,"82","chirurgiens",40,7.7,405,24,7,27,0,17
2018,"82","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",248,48,405,24,7,27,0,17
2018,"82","chirurgiens dentistes specialistes d orthopedie dento faciale odf",14,2.7,405,24,7,27,0,17
2018,"82","dermatologues",4,0.8,405,24,7,27,0,17
2018,"82","endocrinologues",8,1.53,405,24,7,27,0,17
2018,"82","ensemble des auxiliaires medicaux",1981,382,405,24,7,27,0,17
2018,"82","ensemble des chirurgiens dentistes",262,50,405,24,7,27,0,17
2018,"82","ensemble des medecins",806,155,405,24,7,27,0,17
2018,"82","ensemble des medecins generalistes",434,83,405,24,7,27,0,17
2018,"82","ensemble des medecins specialistes hors generalistes",372,71,405,24,7,27,0,17
2018,"82","gynecologues medicaux et obstetriciens",30,13.6,405,24,7,27,0,17
2018,"82","hepato gastro enterologues",14,2.7,405,24,7,27,0,17
2018,"82","infirmiers",1120,215,405,24,7,27,0,17
2018,"82","masseurs kinesitherapeutes",564,109,405,24,7,27,0,17
2018,"82","medecins generalistes a expertise particuliere mep",28,5.4,405,24,7,27,0,17
2018,"82","medecins generalistes hors medecins a expertise particuliere mep",406,78,405,24,7,27,0,17
2018,"82","medecins pathologistes",8,1.53,405,24,7,27,0,17
2018,"82","nephrologues",10,1.92,405,24,7,27,0,17
2018,"82","neurologues",8,1.53,405,24,7,27,0,17
2018,"82","ophtalmologues",42,8.1,405,24,7,27,0,17
2018,"82","orthophonistes",142,28,405,24,7,27,0,17
2018,"82","orthoptistes",58,11.1,405,24,7,27,0,17
2018,"82","oto rhino laryngologistes",18,3.5,405,24,7,27,0,17
2018,"82","pediatres",18,18.9,405,24,7,27,0,17
2018,"82","pedicures podologues",97,19,405,24,7,27,0,17
2018,"82","pneumologues",14,2.7,405,24,7,27,0,17
2018,"82","psychiatres",12,2.3,405,24,7,27,0,17
2018,"82","radiologues",30,5.8,405,24,7,27,0,17
2018,"82","radiotherapeutes",6,1.15,405,24,7,27,0,17
2018,"82","rhumatologues",10,1.9,405,24,7,27,0,17
2018,"82","sages femmes",48,46.5,405,24,7,27,0,17
2018,"82","stomatologues",10,1.92,405,24,7,27,0,17
2018,"83","anesthesistes reanimateurs",148,6.9,1483,45,24,61,3,26
2018,"83","autres medecins",54,2.5,1483,45,24,61,3,26
2018,"83","cardiologues",206,9.6,1483,45,24,61,3,26
2018,"83","chirurgiens",288,13.4,1483,45,24,61,3,26
2018,"83","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",1435,67,1483,45,24,61,3,26
2018,"83","chirurgiens dentistes specialistes d orthopedie dento faciale odf",86,4,1483,45,24,61,3,26
2018,"83","dermatologues",124,5.8,1483,45,24,61,3,26
2018,"83","endocrinologues",20,0.93,1483,45,24,61,3,26
2018,"83","ensemble des auxiliaires medicaux",10358,483,1483,45,24,61,3,26
2018,"83","ensemble des chirurgiens dentistes",1521,71,1483,45,24,61,3,26
2018,"83","ensemble des medecins",4380,203,1483,45,24,61,3,26
2018,"83","ensemble des medecins generalistes",2204,102,1483,45,24,61,3,26
2018,"83","ensemble des medecins specialistes hors generalistes",2176,101,1483,45,24,61,3,26
2018,"83","gynecologues medicaux et obstetriciens",154,16.1,1483,45,24,61,3,26
2018,"83","hepato gastro enterologues",90,4.2,1483,45,24,61,3,26
2018,"83","infirmiers",5889,274,1483,45,24,61,3,26
2018,"83","masseurs kinesitherapeutes",3314,155,1483,45,24,61,3,26
2018,"83","medecins generalistes a expertise particuliere mep",280,13,1483,45,24,61,3,26
2018,"83","medecins generalistes hors medecins a expertise particuliere mep",1924,89,1483,45,24,61,3,26
2018,"83","medecins nucleaires",8,0.37,1483,45,24,61,3,26
2018,"83","medecins pathologistes",34,1.58,1483,45,24,61,3,26
2018,"83","medecins vasculaires",2,0.09,1483,45,24,61,3,26
2018,"83","nephrologues",22,1.02,1483,45,24,61,3,26
2018,"83","neurologues",28,1.3,1483,45,24,61,3,26
2018,"83","ophtalmologues",218,10.1,1483,45,24,61,3,26
2018,"83","orthophonistes",647,30,1483,45,24,61,3,26
2018,"83","orthoptistes",65,3.2,1483,45,24,61,3,26
2018,"83","oto rhino laryngologistes",100,4.6,1483,45,24,61,3,26
2018,"83","pediatres",100,29.9,1483,45,24,61,3,26
2018,"83","pedicures podologues",443,21,1483,45,24,61,3,26
2018,"83","pneumologues",62,2.9,1483,45,24,61,3,26
2018,"83","psychiatres",192,8.9,1483,45,24,61,3,26
2018,"83","radiologues",232,10.8,1483,45,24,61,3,26
2018,"83","radiotherapeutes",2,0.09,1483,45,24,61,3,26
2018,"83","rhumatologues",54,2.5,1483,45,24,61,3,26
2018,"83","sages femmes",222,54.2,1483,45,24,61,3,26
2018,"83","stomatologues",38,1.76,1483,45,24,61,3,26
2018,"84","allergologues",4,0.36,933,62,14,55,1,32
2018,"84","anesthesistes reanimateurs",94,8.4,933,62,14,55,1,32
2018,"84","autres medecins",28,2.5,933,62,14,55,1,32
2018,"84","cardiologues",100,8.9,933,62,14,55,1,32
2018,"84","chirurgiens",162,14.4,933,62,14,55,1,32
2018,"84","chirurgiens dentistes hors specialistes d orthopedie dento faciale odf",614,55,933,62,14,55,1,32
2018,"84","chirurgiens dentistes specialistes d orthopedie dento faciale odf",54,4.8,933,62,14,55,1,32
2018,"84","dermatologues",40,3.6,933,62,14,55,1,32
2018,"84","endocrinologues",14,1.25,933,62,14,55,1,32
2018,"84","ensemble des auxiliaires medicaux",4197,375,933,62,14,55,1,32
2018,"84","ensemble des chirurgiens dentistes",668,59,933,62,14,55,1,32
2018,"84","ensemble des medecins",2164,193,933,62,14,55,1,32
2018,"84","ensemble des medecins generalistes",1040,93,933,62,14,55,1,32
2018,"84","ensemble des medecins specialistes hors generalistes",1124,100,933,62,14,55,1,32
2018,"84","gynecologues medicaux et obstetriciens",100,20.6,933,62,14,55,1,32
2018,"84","hepato gastro enterologues",50,4.5,933,62,14,55,1,32
2018,"84","infirmiers",2302,205,933,62,14,55,1,32
2018,"84","masseurs kinesitherapeutes",1330,119,933,62,14,55,1,32
2018,"84","medecins generalistes a expertise particuliere mep",112,10,933,62,14,55,1,32
2018,"84","medecins generalistes hors medecins a expertise particuliere mep",928,83,933,62,14,55,1,32
2018,"84","medecins nucleaires",6,0.53,933,62,14,55,1,32
2018,"84","medecins pathologistes",20,1.78,933,62,14,55,1,32
2018,"84","medecins vasculaires",2,0.18,933,62,14,55,1,32
2018,"84","nephrologues",14,1.25,933,62,14,55,1,32
2018,"84","neurologues",14,1.25,933,62,14,55,1,32
2018,"84","ophtalmologues",92,8.2,933,62,14,55,1,32
2018,"84","orthophonistes",342,31,933,62,14,55,1,32
2018,"84","orthoptistes",48,4.3,933,62,14,55,1,32
2018,"84","oto rhino laryngologistes",54,4.8,933,62,14,55,1,32
2018,"84","pediatres",42,20.9,933,62,14,55,1,32
2018,"84","pedicures podologues",175,16,933,62,14,55,1,32
2018,"84","pneumologues",26,2.3,933,62,14,55,1,32
2018,"84","psychiatres",76,6.8,933,62,14,55,1,32
2018,"84","radiologues",126,11.2,933,62,14,55,1,32
2018,"84","radiotherapeutes",12,1.07,933,62,14,55,1,32
2018,"84","rhumatologues",36,3.2,933,62,14,55,1,32
2018,"84","sages femmes",120,53,933,62,14,55,1,32
2018,"84","stomatologues",12,1.07,933,62,14,55,1,32
2018,"85","allergologues",4,0.29,1197,45,11,77,1,34
